,customer_id,gender,date,value,predicted_gender,week_number_of_year
1114,1983,0,2017-01-30 19:26:49,253.9,0,5
1115,1226,0,2017-01-30 20:13:00,346.0,1,5
1116,1984,1,2017-01-30 20:40:00,288.0,1,5
1117,1985,1,2017-01-30 21:04:21,386.0,1,5
1118,1813,1,2017-01-30 22:09:52,315.62,1,5
1119,1986,0,2017-01-30 22:53:11,226.0,0,5
1120,1147,0,2017-01-30 22:59:30,10.89,0,5
1121,1987,0,2017-01-30 23:26:41,139.0,0,5
1122,1219,1,2017-01-30 23:52:55,108.0,1,5
1123,1988,1,2017-01-31 00:09:41,447.4,1,5
1124,1989,0,2017-01-31 01:11:09,10.0,0,5
1125,1990,0,2017-01-31 01:19:35,198.0,1,5
1126,1991,0,2017-01-31 01:58:52,990.5,0,5
1127,1992,0,2017-01-31 04:12:21,122.8,0,5
1128,1993,0,2017-01-31 04:37:32,411.4,0,5
1129,1994,1,2017-01-31 04:44:35,731.8,1,5
1130,1995,0,2017-01-31 07:31:46,442.8,0,5
1131,1996,0,2017-01-31 09:49:53,146.0,1,5
1132,1997,0,2017-01-31 13:32:25,500.72,1,5
1133,1998,1,2017-01-31 14:40:53,404.47,1,5
1134,1999,0,2017-01-31 16:07:51,176.8,0,5
1135,2000,1,2017-01-31 17:03:05,564.0,1,5
1136,2001,0,2017-01-31 17:11:48,506.8,1,5
1137,1134,1,2017-01-31 17:21:41,108.0,1,5
1138,2002,1,2017-01-31 17:25:08,288.0,0,5
1139,2003,0,2017-01-31 17:34:24,10.0,0,5
1140,1526,1,2017-01-31 17:35:26,166.0,1,5
1141,1164,0,2017-01-31 18:09:56,188.8,0,5
1142,1854,1,2017-01-31 18:21:17,280.9,1,5
1143,2004,1,2017-01-31 18:33:43,88.0,1,5
1144,1854,1,2017-01-31 18:51:18,150.25,1,5
1145,2005,0,2017-01-31 19:07:36,549.54,0,5
1146,2006,1,2017-01-31 19:30:08,146.0,1,5
1147,1015,0,2017-01-31 19:39:26,30.0,0,5
1148,2007,1,2017-01-31 20:10:46,276.4,1,5
1149,2008,1,2017-01-31 20:48:07,534.0,1,5
1150,1879,0,2017-01-31 20:51:57,437.02,0,5
1151,2009,0,2017-01-31 20:58:02,76.0,1,5
1152,2010,1,2017-01-31 21:14:58,108.0,1,5
1153,2011,0,2017-01-31 21:54:01,411.56,0,5
1154,1914,1,2017-01-31 22:43:39,98.89,1,5
1155,2012,0,2017-01-31 22:47:18,594.47,0,5
1156,2013,1,2017-01-31 23:15:14,88.0,1,5
1157,2014,0,2017-01-31 23:48:57,88.0,0,5
1158,2015,0,2017-02-01 00:12:04,208.0,1,5
1159,2016,1,2017-02-01 00:50:46,324.0,1,5
1160,1275,1,2017-02-01 01:09:41,206.0,1,5
1161,1313,1,2017-02-01 01:51:11,504.0,0,5
1162,2017,1,2017-02-01 02:10:31,112.8,1,5
1163,2018,0,2017-02-01 02:12:54,88.0,0,5
1164,2019,1,2017-02-01 02:28:28,184.15,1,5
1165,2020,1,2017-02-01 03:17:39,200.0,1,5
1166,2021,0,2017-02-01 04:18:00,842.0,1,5
1167,2022,1,2017-02-01 04:40:17,516.07,1,5
1168,1253,1,2017-02-01 07:27:08,88.0,1,5
1169,2023,0,2017-02-01 10:20:31,128.0,0,5
1170,2024,1,2017-02-01 14:56:01,10.0,1,5
1171,2025,1,2017-02-01 15:01:04,149.0,1,5
1172,2026,0,2017-02-01 15:35:16,146.0,1,5
1173,2027,1,2017-02-01 15:58:47,340.5,0,5
1174,2028,0,2017-02-01 17:09:47,0.0,0,5
1175,2029,1,2017-02-01 17:28:05,301.0,0,5
1176,2030,0,2017-02-01 18:11:20,88.0,0,5
1177,2031,1,2017-02-01 18:34:51,569.2,1,5
1178,1662,1,2017-02-01 18:36:30,258.0,1,5
1179,1967,0,2017-02-01 20:03:00,10.89,1,5
1180,2032,0,2017-02-01 20:36:33,471.5,1,5
1181,2033,1,2017-02-01 21:21:55,300.0,0,5
1182,1872,0,2017-02-01 21:33:53,264.0,1,5
1183,2034,0,2017-02-01 21:41:30,722.0,1,5
1184,2035,0,2017-02-01 22:06:33,496.0,1,5
1185,2036,0,2017-02-01 22:22:08,130.15,1,5
1186,2037,1,2017-02-01 22:27:56,258.0,1,5
1187,1296,0,2017-02-01 22:29:02,88.0,1,5
1188,2038,1,2017-02-01 22:29:28,288.0,1,5
1189,2031,1,2017-02-02 00:01:46,678.07,1,5
1190,2039,0,2017-02-02 00:18:33,313.56,1,5
1191,2040,1,2017-02-02 00:21:29,80.2,1,5
1192,1045,0,2017-02-02 00:45:08,146.0,0,5
1193,2041,0,2017-02-02 03:51:51,58.0,1,5
1194,2042,0,2017-02-02 06:01:51,390.2,1,5
1195,2043,0,2017-02-02 09:22:08,918.0,1,5
1196,2043,0,2017-02-02 10:31:03,1034.8,1,5
1197,2044,0,2017-02-02 11:20:29,133.7,1,5
1198,2045,1,2017-02-02 15:04:44,78.0,1,5
1199,1607,0,2017-02-02 15:10:42,652.71,1,5
1200,2046,0,2017-02-02 15:42:40,88.0,0,5
1201,2047,1,2017-02-02 15:45:06,81.1,1,5
1202,2048,1,2017-02-02 16:03:41,258.0,1,5
1203,2049,1,2017-02-02 16:37:35,10.0,1,5
1204,2050,1,2017-02-02 16:47:04,258.0,1,5
1205,2051,0,2017-02-02 17:09:05,10.0,0,5
1206,2052,1,2017-02-02 17:14:55,10.89,1,5
1207,1052,1,2017-02-02 17:58:22,2161.84,1,5
1208,1549,1,2017-02-02 18:06:38,161.5,1,5
1209,2053,0,2017-02-02 18:12:07,47.55,1,5
1210,1787,0,2017-02-02 18:48:52,278.0,1,5
1211,2054,1,2017-02-02 20:04:22,258.0,1,5
1212,1204,1,2017-02-02 20:57:30,186.0,1,5
1213,1266,1,2017-02-02 20:59:31,364.0,0,5
1214,2055,0,2017-02-02 21:20:24,248.0,0,5
1215,2056,1,2017-02-02 23:11:33,193.8,1,5
1216,2057,0,2017-02-02 23:27:50,530.92,1,5
1217,2058,1,2017-02-02 23:49:03,10.0,1,5
1218,2059,0,2017-02-03 00:07:59,165.71,1,5
1219,2060,0,2017-02-03 01:26:48,10.89,1,5
1220,2061,1,2017-02-03 01:31:29,269.2,1,5
1221,1204,1,2017-02-03 01:58:56,168.0,1,5
1222,2062,1,2017-02-03 02:35:50,188.0,1,5
1223,2063,1,2017-02-03 02:54:19,388.0,1,5
1224,2064,1,2017-02-03 04:58:17,215.57,1,5
1225,2065,1,2017-02-03 09:32:18,168.0,1,5
1226,2066,0,2017-02-03 10:11:12,712.0,1,5
1227,2067,0,2017-02-03 10:45:42,467.0,1,5
1228,2068,0,2017-02-03 12:01:41,80.2,1,5
1229,2069,1,2017-02-03 12:47:39,100.0,1,5
1230,2070,0,2017-02-03 13:01:42,10.0,0,5
1231,1445,0,2017-02-03 13:30:43,176.8,0,5
1232,1111,0,2017-02-03 14:21:29,168.0,0,5
1233,1340,1,2017-02-03 15:20:01,1220.0,1,5
1234,1970,1,2017-02-03 15:22:27,250.2,1,5
1235,2071,1,2017-02-03 15:24:44,168.0,1,5
1236,1691,1,2017-02-03 15:47:44,713.39,1,5
1237,2072,1,2017-02-03 17:23:38,10.0,1,5
1238,2073,0,2017-02-03 17:26:44,422.44,1,5
1239,2074,0,2017-02-03 17:36:31,1469.42,1,5
1240,2075,1,2017-02-03 18:34:54,98.0,1,5
1241,2076,1,2017-02-03 18:39:14,180.39,0,5
1242,2077,0,2017-02-03 18:44:19,80.2,0,5
1243,2078,0,2017-02-03 19:13:24,88.0,0,5
1244,2079,1,2017-02-03 19:17:23,161.2,0,5
1245,2080,0,2017-02-03 19:18:51,88.0,1,5
1246,2081,1,2017-02-03 19:21:04,83.5,0,5
1247,2082,1,2017-02-03 19:40:23,88.0,1,5
1248,2083,1,2017-02-03 19:52:38,240.4,1,5
1249,2084,1,2017-02-03 19:55:52,422.44,1,5
1250,2085,0,2017-02-03 20:08:56,88.0,1,5
1251,2086,0,2017-02-03 20:10:38,88.0,1,5
1252,2087,1,2017-02-03 20:20:30,132.4,1,5
1253,2088,1,2017-02-03 20:23:15,339.4,1,5
1254,1717,1,2017-02-03 20:23:42,10.0,1,5
1255,2089,0,2017-02-03 21:02:40,786.0,1,5
1256,2090,0,2017-02-03 21:03:53,267.93,1,5
1257,2091,0,2017-02-03 21:11:16,458.15,0,5
1258,2092,0,2017-02-03 21:35:41,298.0,0,5
1259,2093,1,2017-02-03 21:50:39,603.17,0,5
1260,2094,0,2017-02-03 23:52:02,242.2,0,5
1261,2095,1,2017-02-04 00:30:17,564.4,0,5
1262,2096,0,2017-02-04 01:05:14,182.8,0,5
1263,2097,0,2017-02-04 01:16:31,253.9,0,5
1264,2098,0,2017-02-04 01:51:05,88.0,0,5
1265,2099,1,2017-02-04 01:54:33,560.92,1,5
1266,2100,1,2017-02-04 02:22:42,206.0,0,5
1267,2100,1,2017-02-04 02:28:14,168.0,0,5
1268,1253,1,2017-02-04 03:16:57,244.0,1,5
1269,2101,0,2017-02-04 03:48:11,152.2,1,5
1270,2102,1,2017-02-04 04:39:39,347.12,0,5
1271,2103,1,2017-02-04 05:30:24,350.2,1,5
1272,2104,0,2017-02-04 14:26:03,10.0,1,5
1273,1667,0,2017-02-04 15:24:58,852.0,1,5
1274,2105,0,2017-02-04 16:26:01,213.04,1,5
1275,2106,1,2017-02-04 17:35:43,188.2,1,5
1276,1020,0,2017-02-04 17:51:10,301.5,1,5
1277,2107,1,2017-02-04 18:24:29,146.0,1,5
1278,2108,1,2017-02-04 19:28:34,369.79,1,5
1279,2109,0,2017-02-04 20:21:23,327.6,0,5
1280,1757,1,2017-02-04 21:01:11,88.0,1,5
1281,2110,1,2017-02-04 21:08:30,144.0,0,5
1282,2111,1,2017-02-04 21:50:36,88.0,1,5
1283,2112,0,2017-02-04 22:34:22,150.0,0,5
1284,2113,0,2017-02-04 22:53:25,116.8,0,5
1285,2114,1,2017-02-04 23:07:10,88.0,1,5
1286,2115,0,2017-02-05 00:22:39,208.0,0,5
1287,2116,0,2017-02-05 01:34:22,218.0,0,5
1288,2117,1,2017-02-05 02:20:28,257.61,1,5
1289,2118,0,2017-02-05 05:52:17,71.2,1,5
1290,2119,0,2017-02-05 09:29:04,722.8,1,5
1291,2120,0,2017-02-05 09:40:21,122.8,0,5
1292,1867,0,2017-02-05 12:08:47,258.25,1,5
1293,2121,1,2017-02-05 14:29:22,151.34,1,5
1294,2122,0,2017-02-05 15:24:54,200.0,0,5
1295,2123,0,2017-02-05 16:53:04,10.89,0,5
1296,2124,1,2017-02-05 17:17:36,198.0,0,5
1297,2125,1,2017-02-05 17:22:10,476.9,1,5
1298,2126,1,2017-02-05 18:43:01,546.88,1,5
1299,1826,1,2017-02-05 19:18:07,10.89,1,5
1300,2127,0,2017-02-05 21:01:28,1414.72,0,5
1301,2128,1,2017-02-05 21:03:20,704.0,1,5
1302,2129,1,2017-02-05 21:05:01,827.81,0,5
1303,2130,1,2017-02-05 22:16:21,314.8,1,5
1304,2131,1,2017-02-05 22:33:38,774.0,1,5
1305,1373,1,2017-02-05 22:48:25,276.0,1,5
1306,2132,1,2017-02-05 23:32:42,179.2,1,5
1307,2133,0,2017-02-06 00:22:12,874.8,1,6
1308,2134,0,2017-02-06 00:38:40,233.2,0,6
1309,2135,0,2017-02-06 01:17:26,178.0,0,6
1310,2136,0,2017-02-06 02:05:12,388.47,0,6
1311,2137,1,2017-02-06 02:20:00,10.89,0,6
1312,2138,0,2017-02-06 03:12:33,50.0,1,6
1313,2139,1,2017-02-06 05:17:07,426.0,1,6
1314,2140,1,2017-02-06 09:10:08,168.0,1,6
1315,2141,0,2017-02-06 11:57:13,213.04,0,6
1316,2142,1,2017-02-06 11:58:11,371.86,1,6
1317,2143,1,2017-02-06 12:17:38,80.2,0,6
1318,2144,0,2017-02-06 13:14:53,383.24,0,6
1319,1965,0,2017-02-06 13:16:47,178.0,0,6
1320,2145,1,2017-02-06 13:17:48,577.96,0,6
1321,2146,1,2017-02-06 14:36:09,1128.0,1,6
1322,2147,1,2017-02-06 15:20:05,88.0,1,6
1323,1204,1,2017-02-06 15:26:50,414.0,1,6
1324,1428,0,2017-02-06 15:46:44,108.0,0,6
1325,2148,0,2017-02-06 16:29:30,10.0,0,6
1326,1034,1,2017-02-06 16:35:28,268.0,1,6
1327,2149,1,2017-02-06 17:09:41,1556.0,1,6
1328,2150,1,2017-02-06 17:40:23,2733.92,1,6
1329,2151,0,2017-02-06 18:02:17,0.0,0,6
1330,2152,1,2017-02-06 18:06:21,258.0,1,6
1331,2153,0,2017-02-06 18:11:00,10.0,0,6
1332,2154,0,2017-02-06 18:12:07,88.0,1,6
1333,2155,1,2017-02-06 18:12:34,249.0,1,6
1334,2156,1,2017-02-06 18:15:09,143.2,1,6
1335,2157,1,2017-02-06 18:19:58,10.0,0,6
1336,2158,1,2017-02-06 19:12:08,211.8,1,6
1337,2159,1,2017-02-06 19:19:56,88.0,1,6
1338,2160,0,2017-02-06 19:50:25,486.0,1,6
1339,2161,1,2017-02-06 20:18:48,248.0,1,6
1340,2162,0,2017-02-06 20:43:40,350.2,1,6
1341,2163,0,2017-02-06 21:25:22,143.5,0,6
1342,2164,0,2017-02-06 21:31:01,300.0,1,6
1343,1363,1,2017-02-06 21:39:53,182.8,1,6
1344,2165,0,2017-02-06 21:43:55,88.0,0,6
1345,2166,1,2017-02-06 21:52:39,278.0,1,6
1346,2167,1,2017-02-06 21:58:40,842.0,1,6
1347,2168,0,2017-02-06 22:15:08,188.2,1,6
1348,2169,1,2017-02-06 22:28:30,10.0,1,6
1349,2170,0,2017-02-06 23:25:10,78.0,0,6
1350,1483,1,2017-02-06 23:56:57,88.0,1,6
1351,2171,0,2017-02-07 00:01:12,188.2,1,6
1352,1470,0,2017-02-07 00:42:02,237.35,0,6
1353,2172,1,2017-02-07 01:03:48,126.1,1,6
1354,2173,0,2017-02-07 01:51:42,198.0,1,6
1355,2174,0,2017-02-07 03:39:57,10.0,0,6
1356,2175,0,2017-02-07 03:42:20,486.45,1,6
1357,2176,0,2017-02-07 05:57:00,10.0,0,6
1358,2177,1,2017-02-07 07:43:06,233.2,1,6
1359,2178,0,2017-02-07 08:54:13,378.8,1,6
1360,2179,0,2017-02-07 12:46:20,374.0,1,6
1361,2180,1,2017-02-07 13:05:29,89.0,1,6
1362,2181,0,2017-02-07 13:43:20,10.89,1,6
1363,2182,1,2017-02-07 14:18:04,455.27,0,6
1364,2183,1,2017-02-07 14:29:35,138.0,1,6
1365,2184,0,2017-02-07 14:32:34,124.0,1,6
1366,2185,0,2017-02-07 14:50:12,584.0,0,6
1367,2186,1,2017-02-07 16:11:19,50.0,1,6
1368,2187,1,2017-02-07 17:37:31,10.0,0,6
1369,2188,0,2017-02-07 17:43:15,365.82,0,6
1370,2189,0,2017-02-07 18:00:50,98.2,1,6
1371,1967,0,2017-02-07 18:02:26,722.93,1,6
1372,2190,1,2017-02-07 18:32:16,10.89,1,6
1373,2191,0,2017-02-07 18:50:41,244.1,1,6
1374,2192,0,2017-02-07 19:50:38,218.0,0,6
1375,2193,0,2017-02-07 20:09:24,10.0,0,6
1376,2194,1,2017-02-07 20:20:07,89.0,0,6
1377,2195,0,2017-02-07 20:40:41,404.5,1,6
1378,2196,1,2017-02-07 20:46:03,88.0,1,6
1379,2197,1,2017-02-07 21:46:53,382.26,1,6
1380,2198,0,2017-02-07 21:55:56,1151.5,1,6
1381,1304,1,2017-02-07 23:35:47,178.0,1,6
1382,2199,0,2017-02-07 23:59:08,324.45,1,6
1383,2200,1,2017-02-08 00:03:25,88.0,1,6
1384,1916,1,2017-02-08 00:33:03,204.69,1,6
1385,2201,1,2017-02-08 01:07:45,298.0,1,6
1386,2037,1,2017-02-08 01:17:53,526.0,1,6
1387,2202,1,2017-02-08 01:24:46,108.0,1,6
1388,2203,1,2017-02-08 02:53:06,248.32,1,6
1389,2204,1,2017-02-08 03:13:10,88.0,1,6
1390,2205,1,2017-02-08 03:38:14,10.0,1,6
1391,2206,1,2017-02-08 03:48:19,196.0,1,6
1392,2207,1,2017-02-08 04:10:14,221.56,1,6
1393,2208,1,2017-02-08 04:24:57,387.6,0,6
1394,2209,0,2017-02-08 12:13:19,88.0,0,6
1395,2210,1,2017-02-08 14:19:36,88.0,1,6
1396,2211,1,2017-02-08 14:30:57,164.5,1,6
1397,2212,1,2017-02-08 14:33:46,88.0,1,6
1398,2213,0,2017-02-08 14:37:19,206.0,1,6
1399,2214,0,2017-02-08 15:05:16,179.2,1,6
1400,2062,1,2017-02-08 15:27:42,233.0,1,6
1401,2215,0,2017-02-08 17:11:12,819.61,0,6
1402,2216,0,2017-02-08 17:24:25,10.0,1,6
1403,2217,1,2017-02-08 18:48:59,149.0,1,6
1404,2218,0,2017-02-08 18:54:53,518.92,1,6
1405,2219,0,2017-02-08 19:20:02,118.0,1,6
1406,1263,0,2017-02-08 19:25:51,498.26,1,6
1407,2220,0,2017-02-08 19:45:23,128.8,0,6
1408,2221,1,2017-02-08 20:37:11,193.8,1,6
1409,2222,1,2017-02-08 21:18:45,88.0,1,6
1410,1707,0,2017-02-08 21:31:37,261.16,1,6
1411,2223,0,2017-02-08 22:24:10,456.0,1,6
1412,2224,0,2017-02-08 22:29:57,79.2,0,6
1413,2225,0,2017-02-08 23:22:13,260.0,1,6
1414,1717,1,2017-02-09 00:05:18,426.0,1,6
1415,1571,0,2017-02-09 00:34:06,270.01,0,6
1416,2226,0,2017-02-09 00:46:28,58.0,0,6
1417,2227,0,2017-02-09 01:11:12,196.0,0,6
1418,1843,0,2017-02-09 01:30:27,168.4,1,6
1419,2228,1,2017-02-09 01:49:07,88.0,1,6
1420,2229,1,2017-02-09 02:03:15,108.0,0,6
1421,2230,0,2017-02-09 02:07:55,712.04,1,6
1422,2231,1,2017-02-09 03:53:13,340.13,1,6
1423,1373,1,2017-02-09 04:06:59,108.0,1,6
1424,2232,1,2017-02-09 04:42:58,10.0,1,6
1425,2233,1,2017-02-09 04:53:11,176.8,1,6
1426,2234,0,2017-02-09 05:44:36,128.8,0,6
1427,2235,1,2017-02-09 06:33:00,122.8,0,6
1428,2236,1,2017-02-09 12:06:07,269.6,1,6
1429,1321,1,2017-02-09 13:56:34,447.26,1,6
1430,2237,0,2017-02-09 15:16:11,406.0,1,6
1431,2238,0,2017-02-09 15:32:05,1228.0,1,6
1432,2135,0,2017-02-09 15:55:50,10.0,0,6
1433,2239,1,2017-02-09 16:30:42,370.67,0,6
1434,2240,1,2017-02-09 16:44:54,100.0,1,6
1435,2241,0,2017-02-09 17:20:22,356.0,0,6
1436,2242,1,2017-02-09 18:02:03,218.2,1,6
1437,2243,0,2017-02-09 18:14:28,328.63,0,6
1438,2244,1,2017-02-09 20:26:38,324.45,0,6
1439,2245,1,2017-02-09 21:16:11,88.0,1,6
1440,2246,0,2017-02-09 21:53:19,178.0,0,6
1441,2247,0,2017-02-09 22:02:33,139.0,1,6
1442,2248,1,2017-02-09 22:25:55,374.0,1,6
1443,2249,1,2017-02-09 22:55:35,485.58,1,6
1444,2250,0,2017-02-09 23:35:40,208.0,1,6
1445,2251,0,2017-02-10 00:30:48,256.0,0,6
1446,2171,0,2017-02-10 00:39:16,10.0,1,6
1447,2252,1,2017-02-10 01:17:11,2212.06,0,6
1448,2253,0,2017-02-10 01:17:38,353.8,0,6
1449,2254,1,2017-02-10 02:24:45,338.8,1,6
1450,2255,1,2017-02-10 03:13:18,224.2,1,6
1451,2256,0,2017-02-10 03:44:50,379.32,1,6
1452,2257,0,2017-02-10 04:03:25,330.72,0,6
1453,2258,1,2017-02-10 09:34:38,426.8,0,6
1454,2114,1,2017-02-10 13:56:53,248.0,1,6
1455,2259,0,2017-02-10 14:09:25,188.0,0,6
1456,2260,1,2017-02-10 15:10:12,88.0,1,6
1457,2261,0,2017-02-10 17:46:09,385.67,1,6
1458,2174,0,2017-02-10 18:18:33,258.0,0,6
1459,2262,1,2017-02-10 19:24:51,449.6,1,6
1460,2263,1,2017-02-10 19:54:33,84.0,1,6
1461,2264,1,2017-02-10 20:35:31,199.72,1,6
1462,2265,1,2017-02-10 20:36:12,412.46,1,6
1463,2266,0,2017-02-10 20:53:23,492.6,1,6
1464,2039,0,2017-02-10 21:21:14,452.92,1,6
1465,1831,0,2017-02-10 21:23:17,248.0,0,6
1466,2267,0,2017-02-10 21:24:49,322.12,0,6
1467,2055,0,2017-02-10 21:51:24,504.0,0,6
1468,1300,1,2017-02-10 22:15:26,862.0,1,6
1469,2268,0,2017-02-10 22:42:41,309.8,0,6
1470,2182,1,2017-02-10 23:05:03,223.34,0,6
1471,2269,1,2017-02-10 23:21:41,183.0,1,6
1472,2270,1,2017-02-10 23:39:48,388.0,1,6
1473,2271,0,2017-02-11 00:25:42,88.0,0,6
1474,2272,1,2017-02-11 02:03:36,331.3,1,6
1475,1368,1,2017-02-11 02:16:48,0.0,0,6
1476,2273,1,2017-02-11 02:44:32,139.6,1,6
1477,2274,1,2017-02-11 10:04:04,1480.0,1,6
1478,2275,1,2017-02-11 11:42:12,10.0,1,6
1479,2276,1,2017-02-11 13:34:04,436.0,0,6
1480,1506,0,2017-02-11 13:44:33,182.91,0,6
1481,1176,1,2017-02-11 17:04:51,66.16,1,6
1482,1667,0,2017-02-11 18:20:32,774.0,1,6
1483,2277,0,2017-02-11 19:52:18,388.0,1,6
1484,2278,0,2017-02-12 01:59:22,536.0,1,6
1485,1386,1,2017-02-12 02:13:51,446.0,1,6
1486,2279,1,2017-02-12 02:57:31,201.87,1,6
1487,2280,0,2017-02-12 05:11:34,250.0,1,6
1488,2281,0,2017-02-12 07:20:11,652.6,1,6
1489,2282,0,2017-02-12 07:50:36,298.0,1,6
1490,2283,1,2017-02-12 14:22:04,177.22,1,6
1491,2284,1,2017-02-12 14:58:44,338.0,1,6
1492,2285,0,2017-02-12 15:21:35,326.0,0,6
1493,2286,1,2017-02-12 16:58:23,471.58,1,6
1494,2287,1,2017-02-12 17:40:22,354.0,1,6
1495,2288,1,2017-02-12 18:06:57,96.4,1,6
1496,2289,0,2017-02-12 19:32:00,308.0,1,6
1497,2290,1,2017-02-12 19:50:39,350.41,1,6
1498,1336,1,2017-02-12 20:29:42,376.0,1,6
1499,2291,1,2017-02-12 21:48:10,10.0,0,6
1500,2016,1,2017-02-12 23:02:56,78.0,1,6
1501,2292,1,2017-02-12 23:40:01,58.0,1,6
1502,2293,0,2017-02-13 01:06:41,942.0,0,7
1503,2294,0,2017-02-13 01:51:39,280.9,1,7
1504,2295,1,2017-02-13 02:51:09,339.4,1,7
1505,2296,0,2017-02-13 03:56:09,76.0,0,7
1506,1676,0,2017-02-13 05:56:00,207.8,0,7
1507,2280,0,2017-02-13 10:41:00,385.0,1,7
1508,2297,1,2017-02-13 12:13:39,111.03,0,7
1509,1994,1,2017-02-13 13:38:47,404.0,1,7
1510,2298,1,2017-02-13 13:58:30,396.0,1,7
1511,1994,1,2017-02-13 14:48:27,158.0,1,7
1512,1973,0,2017-02-13 15:19:48,268.0,0,7
1513,2299,1,2017-02-13 16:42:37,1524.55,1,7
1514,2300,0,2017-02-13 17:03:37,270.91,0,7
1515,2301,0,2017-02-13 17:27:27,1605.07,1,7
1516,2302,0,2017-02-13 17:42:34,269.2,1,7
1517,2303,1,2017-02-13 18:18:59,186.0,1,7
1518,2304,0,2017-02-13 18:31:13,486.4,1,7
1519,1345,0,2017-02-13 19:45:23,206.0,1,7
1520,1246,0,2017-02-13 20:09:55,254.0,1,7
1521,2305,1,2017-02-13 20:12:27,188.2,1,7
1522,1521,1,2017-02-13 20:12:45,152.0,1,7
1523,2306,0,2017-02-13 21:38:18,10.0,1,7
1524,2307,0,2017-02-13 21:53:54,258.0,1,7
1525,2308,0,2017-02-13 22:00:23,260.0,1,7
1526,1145,1,2017-02-13 22:34:39,1916.4,1,7
1527,2309,0,2017-02-13 23:45:02,337.0,1,7
1528,2295,1,2017-02-14 00:24:51,158.5,1,7
1529,1248,0,2017-02-14 00:29:41,594.0,0,7
1530,2310,0,2017-02-14 02:10:54,2560.0,1,7
1531,2311,1,2017-02-14 02:16:36,291.79,1,7
1532,2312,0,2017-02-14 05:45:37,79.92,1,7
1533,2313,1,2017-02-14 06:30:59,121.0,0,7
1534,2314,0,2017-02-14 07:24:05,10.0,1,7
1535,2315,0,2017-02-14 10:17:53,10.0,1,7
1536,2310,0,2017-02-14 14:18:24,1102.0,1,7
1537,2316,1,2017-02-14 14:37:58,426.0,0,7
1538,2317,0,2017-02-14 15:11:39,250.0,1,7
1539,2318,1,2017-02-14 16:00:04,108.0,1,7
1540,2319,1,2017-02-14 17:48:57,268.0,1,7
1541,2320,1,2017-02-14 18:06:19,71.2,1,7
1542,2321,1,2017-02-14 18:11:10,218.51,1,7
1543,2322,0,2017-02-14 18:20:00,258.0,0,7
1544,2323,0,2017-02-14 21:22:24,208.0,1,7
1545,2324,0,2017-02-14 23:14:10,125.2,1,7
1546,1378,0,2017-02-14 23:16:16,239.14,0,7
1547,2325,0,2017-02-15 00:49:33,703.33,1,7
1548,2326,0,2017-02-15 03:34:51,58.0,0,7
1549,2167,1,2017-02-15 04:16:23,1032.0,1,7
1550,2327,0,2017-02-15 07:29:47,586.0,0,7
1551,2328,0,2017-02-15 07:56:27,4093.7,0,7
1552,2329,0,2017-02-15 12:36:31,203.5,1,7
1553,2330,0,2017-02-15 14:54:48,305.2,0,7
1554,2331,1,2017-02-15 15:42:47,526.32,1,7
1555,2332,0,2017-02-15 16:26:53,564.0,0,7
1556,2333,0,2017-02-15 16:49:50,814.6,0,7
1557,2334,0,2017-02-15 17:38:10,291.79,0,7
1558,2335,1,2017-02-15 17:40:06,611.6,1,7
1559,2336,1,2017-02-15 17:45:42,980.0,1,7
1560,2195,0,2017-02-15 19:06:34,517.6,1,7
1561,2337,1,2017-02-15 20:12:54,258.0,1,7
1562,2062,1,2017-02-15 20:19:38,98.0,1,7
1563,2338,0,2017-02-15 20:29:14,150.0,1,7
1564,2339,0,2017-02-15 21:04:34,270.01,1,7
1565,2340,1,2017-02-15 21:08:56,463.81,0,7
1566,1096,0,2017-02-15 22:04:33,414.0,0,7
1567,2341,0,2017-02-15 22:18:59,10.0,1,7
1568,2342,1,2017-02-15 22:20:57,236.62,1,7
1569,1368,1,2017-02-15 22:21:53,108.0,0,7
1570,2343,1,2017-02-15 22:46:14,10.0,1,7
1571,2344,0,2017-02-15 23:03:08,40.0,0,7
1572,2345,1,2017-02-15 23:52:32,339.22,1,7
1573,2346,1,2017-02-16 00:11:04,178.0,1,7
1574,1338,0,2017-02-16 00:33:24,366.0,1,7
1575,2347,1,2017-02-16 02:23:06,518.25,1,7
1576,2348,0,2017-02-16 02:46:11,139.0,0,7
1577,2349,1,2017-02-16 03:24:11,104.8,1,7
1578,1338,0,2017-02-16 04:16:08,10.0,1,7
1579,2350,0,2017-02-16 04:18:59,10.0,1,7
1580,2351,1,2017-02-16 04:56:46,122.8,1,7
1581,2352,0,2017-02-16 05:02:52,2975.2,1,7
1582,1582,1,2017-02-16 06:47:42,80.8,1,7
1583,2353,1,2017-02-16 11:01:15,50.0,1,7
1584,2354,0,2017-02-16 12:27:59,149.32,1,7
1585,2355,0,2017-02-16 12:51:31,649.2,0,7
1586,2277,0,2017-02-16 13:47:09,187.6,1,7
1587,1959,0,2017-02-16 14:07:51,223.6,1,7
1588,2356,1,2017-02-16 14:30:47,442.03,1,7
1589,1942,1,2017-02-16 14:39:50,179.43,1,7
1590,2357,0,2017-02-16 14:48:32,246.8,0,7
1591,2358,1,2017-02-16 14:51:55,149.32,1,7
1592,2359,0,2017-02-16 15:49:15,278.91,1,7
1593,2360,0,2017-02-16 16:26:54,140.23,0,7
1594,2148,0,2017-02-16 16:31:20,122.8,0,7
